73.0	36.79	26	-3.54	-2.23	5.76	-1.26	-0.48	-1.44	23
71.32	37.01	127	-0.7	3.5	-2.79	-2.96	-3.58	0.18	23
81.37	35.43	12	-4.92	-0.36	5.29	1.25	0.82	1.09	26
81.65	35.89	30	-0.82	-0.04	0.86	0.29	-0.24	0.04	24
81.43	35.39	19	-0.61	-0.15	0.77	0.07	-0.16	0.14	24
81.65	35.86	16	-3.77	-3.35	7.12	0.56	-1.25	-0.58	23
81.28	35.23	17	-1.83	-1.32	3.15	0.21	-1.09	-0.25	23
71.06	36.32	110	-0.1	2.87	-2.76	-3.07	-2.09	-0.1	23
83.51	30.61	17	-1.02	-0.38	1.4	-0.56	0.2	0.11	26
83.48	30.41	19	-4.95	-0.38	5.33	-1.27	-1.37	-0.69	23
83.52	30.58	18	-2.05	-0.97	3.02	0.08	-0.53	-0.67	23
70.71	36.17	123	0.48	-0.78	0.3	-0.12	0.52	-0.48	24
81.31	35.32	25	-2.62	-0.61	3.23	0.61	-0.25	0.83	23
81.39	35.57	22	-1.78	-0.3	2.08	1.25	-0.16	0.53	23
82.47	33.73	21	-3.32	-0.53	3.85	1.26	0.24	0.14	23
81.58	35.76	18	-0.82	-3.04	3.86	2.11	-2.85	0.24	23
83.55	30.56	21	-2.38	-2.46	4.84	-0.69	0.64	-0.16	23
83.71	30.6	19	-3.23	0.89	2.34	-1.23	-2.14	-2.63	23
75.74	42.54	26	-1.11	-1.65	2.76	3.35	-1.75	-2.27	23
63.9	28.61	52	-0.64	0.54	0.1	0.29	0.42	0.41	27
72.78	38.5	119	-0.27	-0.7	0.97	-0.89	-0.79	-0.56	25
74.41	39.72	23	-1.19	-0.05	1.24	-2.27	-0.85	1.01	23
73.24	36.88	22	-2.51	-2.22	4.73	1.37	-0.68	-0.35	24
70.5	36.3	158	0.92	0.43	-1.34	-2.42	-0.85	-2.1	23
73.93	38.27	158	-0.52	0.21	0.31	-0.92	0.31	-0.34	24
82.52	35.88	17	-1.96	-0.58	2.54	0.79	-0.5	0.59	25
73.24	37.0	19	-1.88	-0.02	1.89	-0.34	-0.62	-0.85	23
70.29	36.49	209	2.92	-1.34	-1.58	5.53	0.57	5.56	23
78.17	32.51	25	-2.38	-0.48	2.86	0.39	-1.21	-0.64	23
71.07	36.83	105	2.24	-4.17	1.93	-3.44	1.73	-3.56	23
82.35	36.23	25	-2.98	-2.72	5.7	6.69	-2.01	1.27	23
71.68	37.4	131	-1.68	0.64	1.04	-0.42	-0.08	0.67	23
81.53	35.95	23	-1.71	-0.19	1.9	1.17	-0.47	0.58	23
73.69	38.28	149	-0.65	0.73	-0.09	-1.55	0.05	-0.75	23
69.95	36.65	309	-1.4	2.61	-1.21	-0.08	8.83	3.34	23
70.27	36.06	121	-0.55	-0.76	1.31	2.82	0.76	0.77	23
72.55	39.05	18	-1.61	-0.43	2.04	0.96	-0.8	0.2	23
82.56	29.85	22	-1.76	-0.06	1.83	0.17	-0.17	0.3	23
83.35	30.48	14	-5.6	-1.35	6.95	2.29	-1.77	1.0	23
71.55	36.53	423	0.19	0.24	-0.43	0.87	-0.38	0.43	24
75.4	37.73	12	-1.49	-0.17	1.65	1.06	-0.55	-0.79	24
74.6	35.24	12	-0.8	0.76	0.04	0.05	-1.08	0.65	23
82.74	32.24	18	-1.14	-0.94	2.09	3.43	-0.97	1.15	23
70.56	36.21	114	-0.41	0.35	0.06	0.85	0.0	-0.12	24
72.43	38.14	119	1.07	-1.03	-0.05	-3.56	-0.34	-3.55	23
82.11	35.92	25	-2.48	-0.16	2.64	1.1	-0.13	0.4	23
78.25	35.96	17	-2.04	-0.22	2.26	2.92	-0.82	1.58	23
70.32	29.97	17	0.86	-2.07	1.21	5.34	-3.1	-4.53	23
80.74	34.29	23	-0.55	-0.42	0.96	0.49	-0.23	-0.18	24
78.0	34.3	18	-4.28	1.52	2.76	1.38	0.11	2.43	23
74.2	35.11	19	0.45	0.23	-0.68	-0.37	0.53	-0.6	24
71.57	37.03	126	0.29	-0.78	0.49	0.4	-0.63	0.14	24
71.3	36.32	83	-0.39	-0.69	1.08	0.9	2.31	-1.34	23
74.65	35.57	12	-1.83	-0.74	2.57	0.81	-0.27	1.65	24
74.52	35.49	12	-4.86	1.34	3.52	-1.3	1.95	3.42	23
82.32	35.75	17	-2.02	-0.46	2.48	2.2	0.18	1.25	23
82.35	35.71	13	-2.66	-0.54	3.2	0.82	0.32	1.05	25
82.27	35.72	20	-1.59	-0.03	1.62	0.55	0.36	1.08	23
82.39	35.78	23	-2.08	-0.31	2.39	0.6	0.05	0.35	23
79.12	34.14	21	-3.45	-0.84	4.29	0.93	-1.2	2.5	23
71.09	36.64	237	-2.26	0.95	1.31	-1.27	-0.94	-2.44	23
71.52	37.12	131	0.13	-1.98	1.85	0.57	-5.03	0.48	23
77.95	34.28	12	-0.96	0.17	0.79	-0.18	0.44	0.63	23
73.16	38.27	18	-4.58	-1.05	5.63	1.98	-0.19	-1.6	23
73.59	38.74	120	1.24	-2.5	1.25	-0.15	0.99	-0.2	23
69.72	35.57	98	-2.06	2.29	-0.22	6.75	1.13	1.54	23
70.9	36.15	99	-0.39	-0.97	1.36	1.4	1.56	-0.94	23
78.39	37.73	18	-0.61	-0.44	1.05	-4.86	2.24	-0.1	23
81.86	33.69	23	-2.43	0.22	2.21	1.07	0.02	-0.63	23
71.43	35.63	108	2.74	0.71	-3.45	1.96	-0.97	-3.59	23
79.74	35.98	16	-2.46	-0.88	3.34	4.76	-2.4	2.72	23
79.75	35.95	16	-2.84	-1.13	3.97	4.16	-3.27	1.87	23
71.03	36.5	119	0.81	-2.06	1.25	-0.4	2.6	1.3	23
70.7	36.28	92	0.25	-2.21	1.97	1.33	2.44	-1.56	23
78.52	32.66	21	-1.7	-0.07	1.77	0.56	-0.88	-0.77	23
71.85	38.74	14	-0.95	0.13	0.82	0.14	-0.38	-0.66	24
83.7	36.76	12	-1.79	-0.12	1.91	1.72	-0.55	0.96	23
83.69	36.65	13	-0.87	0.0	0.87	0.21	-0.22	0.42	23
71.78	38.81	13	-2.54	-0.08	2.63	0.69	-0.59	-1.23	23
71.44	36.67	133	-0.1	-0.34	0.44	1.77	-0.01	-0.46	23
71.46	37.15	126	0.78	0.59	-1.37	-0.41	-1.49	1.5	23
78.89	41.35	29	0.24	-0.54	0.3	-0.13	0.95	0.67	24
74.72	35.52	15	-2.54	0.24	2.3	0.54	-1.97	0.97	23
